日期	Wind代码	证券名称	权重
2017-03-28	600217	中再资环	0.022000 
2017-03-28	600218	全柴动力	0.013000 
2017-03-28	600219	南山铝业	0.086000 
2017-03-28	600220	江苏阳光	0.028000 
2017-03-28	600221	海南航空	0.103000 
2017-03-28	600222	太龙药业	0.015000 
2017-03-28	600223	鲁商置业	0.013000 
2017-03-28	600225	*ST松江	0.017000 
2017-03-28	600226	升华拜克	0.039000 
2017-03-28	600227	赤天化	0.023000 
2017-03-28	600228	*ST昌九	0.018000 
2017-03-28	600229	城市传媒	0.018000 
2017-03-28	600231	凌钢股份	0.012000 
2017-03-28	600232	金鹰股份	0.012000 
2017-03-28	600233	圆通速递	0.030000 
2017-03-28	600235	民丰特纸	0.012000 
2017-03-28	600236	桂冠电力	0.021000 
2017-03-28	600237	铜峰电子	0.020000 
2017-03-28	600238	海南椰岛	0.024000 
2017-03-28	600239	云南城投	0.023000 
2017-03-28	600240	华业资本	0.051000 
2017-03-28	600241	时代万恒	0.008000 
2017-03-28	600242	中昌数据	0.013000 
2017-03-28	600243	青海华鼎	0.011000 
2017-03-28	600246	万通地产	0.017000 
2017-03-28	600248	延长化建	0.011000 
2017-03-28	600249	两面针	0.020000 
2017-03-28	600250	南纺股份	0.012000 
2017-03-28	600251	冠农股份	0.019000 
2017-03-28	600252	中恒集团	0.060000 
2017-03-28	600255	鑫科材料	0.037000 
2017-03-28	600256	广汇能源	0.067000 
2017-03-28	600257	大湖股份	0.016000 
2017-03-28	600258	首旅酒店	0.011000 
2017-03-28	600259	广晟有色	0.032000 
2017-03-28	600260	凯乐科技	0.037000 
2017-03-28	600261	阳光照明	0.031000 
2017-03-28	600262	北方股份	0.014000 
2017-03-28	600266	北京城建	0.060000 
2017-03-28	600267	海正药业	0.037000 
2017-03-28	600268	国电南自	0.013000 
2017-03-28	600269	赣粤高速	0.029000 
2017-03-28	600270	外运发展	0.030000 
2017-03-28	600271	航天信息	0.104000 
2017-03-28	600272	开开实业	0.008000 
2017-03-28	600273	嘉化能源	0.028000 
2017-03-28	600275	武昌鱼	0.026000 
2017-03-28	600276	恒瑞医药	0.326000 
2017-03-28	600277	亿利洁能	0.029000 
2017-03-28	600278	东方创业	0.011000 
2017-03-28	600279	重庆港九	0.015000 
2017-03-28	600280	中央商场	0.022000 
2017-03-28	600281	太化股份	0.012000 
2017-03-28	600282	南钢股份	0.035000 
2017-03-28	600283	钱江水利	0.014000 
2017-03-28	600284	浦东建设	0.033000 
2017-03-28	600285	羚锐制药	0.027000 
2017-03-28	600287	江苏舜天	0.013000 
2017-03-28	600288	大恒科技	0.022000 
2017-03-28	600289	亿阳信通	0.026000 
2017-03-28	600290	华仪电气	0.020000 
2017-03-28	600291	西水股份	0.025000 
2017-03-28	600292	远达环保	0.022000 
2017-03-28	600293	三峡新材	0.020000 
2017-03-28	600295	鄂尔多斯	0.012000 
2017-03-28	600297	广汇汽车	0.076000 
2017-03-28	600298	安琪酵母	0.036000 
2017-03-28	600299	安迪苏	0.016000 
2017-03-28	600300	维维股份	0.038000 
2017-03-28	600302	标准股份	0.010000 
2017-03-28	600303	曙光股份	0.026000 
2017-03-28	600305	恒顺醋业	0.019000 
2017-03-28	600307	酒钢宏兴	0.048000 
2017-03-28	600308	华泰股份	0.023000 
2017-03-28	600309	万华化学	0.137000 
2017-03-28	600310	桂东电力	0.018000 
2017-03-28	600311	荣华实业	0.022000 
2017-03-28	600312	平高电气	0.052000 
2017-03-28	600313	农发种业	0.016000 
2017-03-28	600315	上海家化	0.071000 
2017-03-28	600316	洪都航空	0.042000 
2017-03-28	600317	营口港	0.032000 
2017-03-28	600318	新力金融	0.024000 
2017-03-28	600320	振华重工	0.042000 
2017-03-28	600321	国栋建设	0.026000 
2017-03-28	600322	天房发展	0.027000 
2017-03-28	600323	瀚蓝环境	0.032000 
2017-03-28	600325	华发股份	0.042000 
2017-03-28	600326	西藏天路	0.020000 
2017-03-28	600327	大东方	0.015000 
2017-03-28	600328	兰太实业	0.013000 
2017-03-28	600329	中新药业	0.025000 
2017-03-28	600330	天通股份	0.033000 
2017-03-28	600331	宏达股份	0.025000 
2017-03-28	600332	白云山	0.067000 
2017-03-28	600333	长春燃气	0.011000 
2017-03-28	600335	国机汽车	0.019000 
2017-03-28	600336	澳柯玛	0.017000 
2017-03-28	600337	美克家居	0.028000 
2017-03-28	600338	西藏珠峰	0.018000 
2017-03-28	600340	华夏幸福	0.104000 
2017-03-28	600343	航天动力	0.039000 
2017-03-28	600345	长江通信	0.012000 
2017-03-28	600348	阳泉煤业	0.040000 
2017-03-28	600350	山东高速	0.021000 
2017-03-28	600351	亚宝药业	0.023000 
2017-03-28	600352	浙江龙盛	0.101000 
2017-03-28	600353	旭光股份	0.016000 
2017-03-28	600354	敦煌种业	0.015000 
2017-03-28	600355	精伦电子	0.022000 
2017-03-28	600356	恒丰纸业	0.012000 
2017-03-28	600358	国旅联合	0.020000 
2017-03-28	600359	新农开发	0.010000 
2017-03-28	600360	华微电子	0.024000 
2017-03-28	600361	华联综超	0.014000 
2017-03-28	600362	江西铜业	0.072000 
2017-03-28	600363	联创光电	0.030000 
2017-03-28	600365	通葡股份	0.021000 
2017-03-28	600366	宁波韵升	0.035000 
2017-03-28	600367	红星发展	0.013000 
2017-03-28	600368	五洲交通	0.012000 
2017-03-28	600369	西南证券	0.091000 
2017-03-28	600370	三房巷	0.011000 
2017-03-28	600371	万向德农	0.010000 
2017-03-28	600372	中航电子	0.049000 
2017-03-28	600373	中文传媒	0.055000 
2017-03-28	600376	首开股份	0.058000 
2017-03-28	600377	宁沪高速	0.021000 
2017-03-28	600378	天科股份	0.010000 
2017-03-28	600379	宝光股份	0.015000 
2017-03-28	600380	健康元	0.036000 
2017-03-28	600382	广东明珠	0.022000 
2017-03-28	600383	金地集团	0.125000 
2017-03-28	600385	山东金泰	0.010000 
2017-03-28	600386	北巴传媒	0.013000 
2017-03-28	600387	海越股份	0.025000 
2017-03-28	600388	龙净环保	0.052000 
2017-03-28	600389	江山股份	0.013000 
2017-03-28	600391	成发科技	0.039000 
2017-03-28	600392	盛和资源	0.038000 
2017-03-28	600393	粤泰股份	0.014000 
2017-03-28	600395	盘江股份	0.026000 
2017-03-28	600396	金山股份	0.018000 
2017-03-28	600397	安源煤业	0.018000 
2017-03-28	600398	海澜之家	0.086000 
2017-03-28	600399	抚顺特钢	0.032000 
2017-03-28	600400	红豆股份	0.026000 
2017-03-28	600401	海润光伏	0.051000 
2017-03-28	600403	*ST大有	0.009000 
2017-03-28	600405	动力源	0.023000 
2017-03-28	600406	国电南瑞	0.111000 
2017-03-28	600408	安泰集团	0.015000 
2017-03-28	600409	三友化工	0.043000 
2017-03-28	600410	华胜天成	0.043000 
2017-03-28	600415	小商品城	0.099000 
2017-03-28	600416	湘电股份	0.046000 
2017-03-28	600418	江淮汽车	0.053000 
2017-03-28	600419	天润乳业	0.012000 
2017-03-28	600420	现代制药	0.024000 
2017-03-28	600421	仰帆控股	0.013000 
2017-03-28	600422	昆药集团	0.033000 
2017-03-28	600423	柳化股份	0.014000 
2017-03-28	600425	青松建化	0.026000 
2017-03-28	600426	华鲁恒升	0.055000 
2017-03-28	600428	中远海特	0.030000 
2017-03-28	600429	三元股份	0.017000 
2017-03-28	600433	冠豪高新	0.028000 
2017-03-28	600435	北方导航	0.053000 
2017-03-28	600436	片仔癀	0.067000 
2017-03-28	600438	通威股份	0.022000 
2017-03-28	600439	瑞贝卡	0.024000 
2017-03-28	600444	国机通用	0.009000 
2017-03-28	600446	金证股份	0.055000 
2017-03-28	600448	华纺股份	0.012000 
2017-03-28	600449	宁夏建材	0.018000 
2017-03-28	600452	涪陵电力	0.017000 
2017-03-28	600455	博通股份	0.011000 
2017-03-28	600456	宝钛股份	0.020000 
2017-03-28	600458	时代新材	0.026000 
2017-03-28	600459	贵研铂业	0.021000 
2017-03-28	600460	士兰微	0.021000 
2017-03-28	600461	洪城水业	0.014000 
2017-03-28	600462	九有股份	0.016000 
2017-03-28	600463	空港股份	0.009000 
2017-03-28	600466	蓝光发展	0.036000 
2017-03-28	600467	好当家	0.018000 
2017-03-28	600468	百利电气	0.013000 
2017-03-28	600469	风神股份	0.019000 
2017-03-28	600470	六国化工	0.016000 
2017-03-28	600475	华光股份	0.014000 
2017-03-28	600476	湘邮科技	0.014000 
2017-03-28	600477	杭萧钢构	0.024000 
2017-03-28	600478	科力远	0.045000 
2017-03-28	600479	千金药业	0.019000 
2017-03-28	600480	凌云股份	0.022000 
2017-03-28	600481	双良节能	0.031000 
2017-03-28	600482	中国动力	0.051000 
2017-03-28	600483	福能股份	0.016000 
2017-03-28	600485	信威集团	0.098000 
2017-03-28	600486	扬农化工	0.032000 
2017-03-28	600487	亨通光电	0.082000 
2017-03-28	600488	天药股份	0.017000 
2017-03-28	600489	中金黄金	0.099000 
2017-03-28	600490	鹏欣资源	0.049000 
2017-03-28	600491	龙元建设	0.034000 
2017-03-28	600493	凤竹纺织	0.015000 
2017-03-28	600495	晋西车轴	0.032000 
2017-03-28	600496	精工钢构	0.025000 
2017-03-28	600497	驰宏锌锗	0.061000 
2017-03-28	600498	烽火通信	0.063000 
2017-03-28	600499	科达洁能	0.042000 
2017-03-28	600500	中化国际	0.054000 
2017-03-28	600501	航天晨光	0.024000 
2017-03-28	600502	安徽水利	0.041000 
2017-03-28	600503	华丽家族	0.060000 
2017-03-28	600505	西昌电力	0.009000 
2017-03-28	600506	香梨股份	0.013000 
2017-03-28	600507	方大特钢	0.019000 
2017-03-28	600508	上海能源	0.015000 
2017-03-28	600509	天富能源	0.024000 
2017-03-28	600510	黑牡丹	0.013000 
2017-03-28	600511	国药股份	0.043000 
2017-03-28	600512	腾达建设	0.024000 
2017-03-28	600513	联环药业	0.011000 
2017-03-28	600515	海航基础	0.015000 
2017-03-28	600516	方大炭素	0.043000 
2017-03-28	600517	置信电气	0.031000 
2017-03-28	600518	康美药业	0.240000 
2017-03-28	600519	贵州茅台	0.819000 
2017-03-28	600521	华海药业	0.059000 
2017-03-28	600522	中天科技	0.094000 
2017-03-28	600523	贵航股份	0.016000 
2017-03-28	600525	长园集团	0.088000 
2017-03-28	600526	菲达环保	0.019000 
2017-03-28	600527	江南高纤	0.023000 
2017-03-28	600528	中铁工业	0.055000 
2017-03-28	600529	山东药玻	0.019000 
2017-03-28	600530	交大昂立	0.016000 
2017-03-28	600531	豫光金铅	0.022000 
2017-03-28	600532	宏达矿业	0.022000 
2017-03-28	600533	栖霞建设	0.016000 
2017-03-28	600535	天士力	0.114000 
2017-03-28	600536	中国软件	0.034000 
2017-03-28	600537	亿晶光电	0.028000 
2017-03-28	600538	国发股份	0.018000 
2017-03-28	600540	新赛股份	0.011000 
2017-03-28	600543	莫高股份	0.017000 
2017-03-28	600545	新疆城建	0.031000 
2017-03-28	600547	山东黄金	0.126000 
2017-03-28	600548	深高速	0.012000 
2017-03-28	600549	厦门钨业	0.049000 
2017-03-28	600550	保变电气	0.025000 
2017-03-28	600551	时代出版	0.019000 
2017-03-28	600552	凯盛科技	0.020000 
2017-03-28	600555	海航创新	0.019000 
2017-03-28	600557	康缘药业	0.037000 
2017-03-28	600558	大西洋	0.017000 
2017-03-28	600559	老白干酒	0.027000 
2017-03-28	600560	金自天正	0.010000 
2017-03-28	600561	江西长运	0.012000 
2017-03-28	600562	国睿科技	0.036000 
2017-03-28	600563	法拉电子	0.023000 
2017-03-28	600565	迪马股份	0.045000 
2017-03-28	600566	济川药业	0.034000 
2017-03-28	600567	山鹰纸业	0.041000 
2017-03-28	600568	中珠医疗	0.032000 
2017-03-28	600569	安阳钢铁	0.016000 
2017-03-28	600570	恒生电子	0.106000 
2017-03-28	600571	信雅达	0.028000 
2017-03-28	600572	康恩贝	0.040000 
2017-03-28	600573	惠泉啤酒	0.009000 
2017-03-28	600575	皖江物流	0.040000 
2017-03-28	600576	万家文化	0.022000 
2017-03-28	600577	精达股份	0.023000 
2017-03-28	600578	京能电力	0.024000 
2017-03-28	600579	天华院	0.011000 
2017-03-28	600580	卧龙电气	0.026000 
2017-03-28	600582	天地科技	0.041000 
2017-03-28	600583	海油工程	0.082000 
2017-03-28	600584	长电科技	0.083000 
2017-03-28	600585	海螺水泥	0.188000 
2017-03-28	600586	金晶科技	0.023000 
2017-03-28	600587	新华医疗	0.037000 
2017-03-28	600588	用友网络	0.065000 
2017-03-28	600589	广东榕泰	0.016000 
2017-03-28	600590	泰豪科技	0.029000 
2017-03-28	600592	龙溪股份	0.019000 
2017-03-28	600593	大连圣亚	0.010000 
2017-03-28	600594	益佰制药	0.056000 
2017-03-28	600595	中孚实业	0.028000 
2017-03-28	600596	新安股份	0.024000 
2017-03-28	600597	光明乳业	0.037000 
2017-03-28	600598	北大荒	0.040000 
2017-03-28	600599	熊猫金控	0.013000 
2017-03-28	600600	青岛啤酒	0.042000 
2017-03-28	600601	方正科技	0.047000 
2017-03-28	600602	云赛智联	0.027000 
2017-03-28	600604	市北高新	0.019000 
2017-03-28	600605	汇通能源	0.011000 
2017-03-28	600606	绿地控股	0.097000 
2017-03-28	600609	金杯汽车	0.022000 
2017-03-28	600610	中毅达	0.015000 
2017-03-28	600611	大众交通	0.037000 
2017-03-28	600612	老凤祥	0.024000 
2017-03-28	600613	神奇制药	0.009000 
2017-03-28	600614	鹏起科技	0.063000 
2017-03-28	600615	丰华股份	0.012000 
2017-03-28	600616	金枫酒业	0.022000 
2017-03-28	600617	国新能源	0.015000 
2017-03-28	600618	氯碱化工	0.014000 
2017-03-28	600619	海立股份	0.018000 
2017-03-28	600620	天宸股份	0.038000 
2017-03-28	600621	华鑫股份	0.028000 
2017-03-28	600622	嘉宝集团	0.031000 
2017-03-28	600623	华谊集团	0.007000 
2017-03-28	600624	复旦复华	0.019000 
2017-03-28	600626	申达股份	0.028000 
2017-03-28	600628	新世界	0.025000 
2017-03-28	600629	华建集团	0.014000 
2017-03-28	600630	龙头股份	0.022000 
2017-03-28	600633	浙报传媒	0.042000 
2017-03-28	600634	富控互动	0.033000 
2017-03-28	600635	大众公用	0.057000 
2017-03-28	600636	三爱富	0.020000 
2017-03-28	600637	东方明珠	0.143000 
2017-03-28	600638	新黄浦	0.035000 
2017-03-28	600639	浦东金桥	0.029000 
2017-03-28	600640	号百控股	0.019000 
2017-03-28	600641	万业企业	0.022000 
2017-03-28	600642	申能股份	0.079000 
2017-03-28	600643	爱建集团	0.093000 
2017-03-28	600644	乐山电力	0.011000 
2017-03-28	600645	中源协和	0.038000 
2017-03-28	600647	同达创业	0.012000 
2017-03-28	600648	外高桥	0.036000 
2017-03-28	600649	城投控股	0.118000 
2017-03-28	600650	锦江投资	0.021000 
2017-03-28	600651	飞乐音响	0.033000 
2017-03-28	600652	游久游戏	0.033000 
2017-03-28	600653	申华控股	0.028000 
2017-03-28	600654	中安消	0.062000 
2017-03-28	600655	豫园商城	0.053000 
2017-03-28	600657	信达地产	0.021000 
2017-03-28	600658	电子城	0.015000 
2017-03-28	600660	福耀玻璃	0.126000 
2017-03-28	600661	新南洋	0.017000 
2017-03-28	600662	强生控股	0.031000 
2017-03-28	600663	陆家嘴	0.078000 
2017-03-28	600664	哈药股份	0.059000 
2017-03-28	600665	天地源	0.011000 
2017-03-28	600666	奥瑞德	0.060000 
2017-03-28	600667	太极实业	0.028000 
2017-03-28	600668	尖峰集团	0.029000 
2017-03-28	600671	天目药业	0.013000 
2017-03-28	600673	东阳光科	0.058000 
2017-03-28	600674	川投能源	0.089000 
2017-03-28	600676	交运股份	0.021000 
2017-03-28	600677	航天通信	0.031000 
2017-03-28	600678	四川金顶	0.020000 
2017-03-28	600679	上海凤凰	0.012000 
2017-03-28	600680	ST上普	0.011000 
2017-03-28	600681	百川能源	0.022000 
2017-03-28	600682	南京新百	0.077000 
2017-03-28	600683	京投发展	0.016000 
2017-03-28	600684	珠江实业	0.019000 
2017-03-28	600685	中船防务	0.052000 
2017-03-28	600686	金龙汽车	0.021000 
2017-03-28	600687	刚泰控股	0.041000 
2017-03-28	600688	上海石化	0.067000 
2017-03-28	600689	上海三毛	0.009000 
2017-03-28	600690	青岛海尔	0.153000 
2017-03-28	600691	阳煤化工	0.021000 
2017-03-28	600692	亚通股份	0.021000 
2017-03-28	600693	东百集团	0.037000 
2017-03-28	600694	大商股份	0.034000 
2017-03-28	600695	绿庭投资	0.010000 
2017-03-28	600696	匹凸匹	0.014000 
2017-03-28	600697	欧亚集团	0.015000 
2017-03-28	600698	湖南天雁	0.028000 
2017-03-28	600699	均胜电子	0.055000 
2017-03-28	600702	沱牌舍得	0.030000 
2017-03-28	600703	三安光电	0.141000 
2017-03-28	600704	物产中大	0.060000 
2017-03-28	600705	中航资本	0.131000 
2017-03-28	600706	曲江文旅	0.008000 
2017-03-28	600707	彩虹股份	0.023000 
2017-03-28	600708	光明地产	0.017000 
2017-03-28	600711	盛屯矿业	0.043000 
2017-03-28	600712	南宁百货	0.018000 
2017-03-28	600713	南京医药	0.023000 
2017-03-28	600714	金瑞矿业	0.009000 
2017-03-28	600715	文投控股	0.053000 
2017-03-28	600716	凤凰股份	0.009000 
2017-03-28	600717	天津港	0.043000 
2017-03-28	600718	东软集团	0.089000 
2017-03-28	600719	大连热电	0.011000 
2017-03-28	600720	祁连山	0.030000 
2017-03-28	600722	金牛化工	0.018000 
2017-03-28	600723	首商股份	0.016000 
2017-03-28	600724	宁波富达	0.012000 
2017-03-28	600726	华电能源	0.018000 
2017-03-28	600727	鲁北化工	0.012000 
2017-03-28	600728	佳都科技	0.031000 
2017-03-28	600729	重庆百货	0.028000 
2017-03-28	600730	中国高科	0.026000 
2017-03-28	600731	湖南海利	0.012000 
2017-03-28	600733	S*ST前锋	0.018000 
2017-03-28	600734	实达集团	0.021000 
2017-03-28	600735	新华锦	0.021000 
2017-03-28	600736	苏州高新	0.028000 
2017-03-28	600737	中粮糖业	0.056000 
2017-03-28	600738	兰州民百	0.012000 
2017-03-28	600739	辽宁成大	0.099000 
2017-03-28	600740	山西焦化	0.020000 
2017-03-28	600741	华域汽车	0.098000 
2017-03-28	600742	一汽富维	0.030000 
2017-03-28	600743	华远地产	0.020000 
2017-03-28	600744	华银电力	0.017000 
2017-03-28	600745	中茵股份	0.027000 
2017-03-28	600746	江苏索普	0.009000 
2017-03-28	600747	大连控股	0.024000 
2017-03-28	600748	上实发展	0.022000 
2017-03-28	600749	西藏旅游	0.015000 
2017-03-28	600750	江中药业	0.026000 
2017-03-28	600751	天海投资	0.047000 
2017-03-28	600753	东方银星	0.009000 
2017-03-28	600754	锦江股份	0.023000 
2017-03-28	600755	厦门国贸	0.047000 
2017-03-28	600756	浪潮软件	0.023000 
2017-03-28	600757	长江传媒	0.024000 
2017-03-28	600758	红阳能源	0.006000 
2017-03-28	600759	洲际油气	0.042000 
2017-03-28	600761	安徽合力	0.028000 
2017-03-28	600763	通策医疗	0.025000 
2017-03-28	600764	中电广通	0.025000 
2017-03-28	600765	中航重机	0.034000 
2017-03-28	600766	园城黄金	0.013000 
2017-03-28	600767	运盛医疗	0.023000 
2017-03-28	600768	宁波富邦	0.009000 
2017-03-28	600769	祥龙电业	0.013000 
2017-03-28	600770	综艺股份	0.036000 
2017-03-28	600771	广誉远	0.033000 
2017-03-28	600773	西藏城投	0.027000 
2017-03-28	600774	汉商集团	0.009000 
2017-03-28	600775	南京熊猫	0.024000 
2017-03-28	600776	东方通信	0.019000 
2017-03-28	600777	新潮能源	0.034000 
2017-03-28	600778	友好集团	0.013000 
2017-03-28	600779	水井坊	0.035000 
2017-03-28	600780	通宝能源	0.013000 
2017-03-28	600781	辅仁药业	0.012000 
2017-03-28	600782	新钢股份	0.022000 
2017-03-28	600783	鲁信创投	0.034000 
2017-03-28	600784	鲁银投资	0.021000 
2017-03-28	600785	新华百货	0.016000 
2017-03-28	600787	中储股份	0.049000 
2017-03-28	600789	鲁抗医药	0.022000 
2017-03-28	600790	轻纺城	0.024000 
2017-03-28	600791	京能置业	0.010000 
2017-03-28	600792	云煤能源	0.008000 
2017-03-28	600794	保税科技	0.023000 
2017-03-28	600795	国电电力	0.180000 
2017-03-28	600796	钱江生化	0.012000 
2017-03-28	600797	浙大网新	0.047000 
2017-03-28	600798	宁波海运	0.016000 
2017-03-28	600800	天津磁卡	0.024000 
2017-03-28	600801	华新水泥	0.022000 
2017-03-28	600802	福建水泥	0.016000 
2017-03-28	600803	新奥股份	0.026000 
2017-03-28	600804	鹏博士	0.107000 
2017-03-28	600805	悦达投资	0.027000 
2017-03-28	600807	天业股份	0.039000 
2017-03-28	600808	马钢股份	0.047000 
2017-03-28	600809	山西汾酒	0.035000 
2017-03-28	600810	神马股份	0.013000 
2017-03-28	600811	东方集团	0.048000 
2017-03-28	600812	华北制药	0.024000 
2017-03-28	600814	杭州解百	0.017000 
2017-03-28	600815	厦工股份	0.019000 
2017-03-28	600816	安信信托	0.101000 
2017-03-28	600818	中路股份	0.017000 
2017-03-28	600819	耀皮玻璃	0.012000 
2017-03-28	600820	隧道股份	0.102000 
2017-03-28	600821	津劝业	0.022000 
2017-03-28	600822	上海物贸	0.014000 
2017-03-28	600823	世茂股份	0.027000 
2017-03-28	600824	益民集团	0.025000 
2017-03-28	600825	新华传媒	0.022000 
2017-03-28	600826	兰生股份	0.027000 
2017-03-28	600827	百联股份	0.068000 
2017-03-28	600828	茂业商业	0.007000 
2017-03-28	600829	人民同泰	0.012000 
2017-03-28	600830	香溢融通	0.018000 
2017-03-28	600831	广电网络	0.022000 
2017-03-28	600833	第一医药	0.013000 
2017-03-28	600834	申通地铁	0.016000 
2017-03-28	600835	上海机电	0.031000 
2017-03-28	600836	界龙实业	0.025000 
2017-03-28	600837	海通证券	0.582000 
2017-03-28	600838	上海九百	0.025000 
2017-03-28	600839	四川长虹	0.075000 
2017-03-28	600841	上柴股份	0.011000 
2017-03-28	600843	上工申贝	0.015000 
2017-03-28	600844	丹化科技	0.014000 
2017-03-28	600845	宝信软件	0.010000 
2017-03-28	600846	同济科技	0.021000 
2017-03-28	600847	万里股份	0.012000 
2017-03-28	600848	上海临港	0.030000 
2017-03-28	600850	华东电脑	0.024000 
2017-03-28	600851	海欣股份	0.040000 
2017-03-28	600853	龙建股份	0.012000 
2017-03-28	600854	春兰股份	0.014000 
2017-03-28	600855	航天长峰	0.031000 
2017-03-28	600856	中天能源	0.042000 
2017-03-28	600857	宁波中百	0.018000 
2017-03-28	600858	银座股份	0.013000 
2017-03-28	600859	王府井	0.023000 
2017-03-28	600860	*ST京城	0.007000 
2017-03-28	600861	北京城乡	0.016000 
2017-03-28	600862	中航高科	0.024000 
2017-03-28	600863	内蒙华电	0.044000 
2017-03-28	600864	哈投股份	0.015000 
2017-03-28	600865	百大集团	0.018000 
2017-03-28	600867	通化东宝	0.098000 
2017-03-28	600868	梅雁吉祥	0.049000 
2017-03-28	600869	智慧能源	0.024000 
2017-03-28	600870	厦华电子	0.016000 
2017-03-28	600871	石化油服	0.033000 
2017-03-28	600872	中炬高新	0.039000 
2017-03-28	600873	梅花生物	0.059000 
2017-03-28	600874	创业环保	0.017000 
2017-03-28	600875	东方电气	0.059000 
2017-03-28	600876	洛阳玻璃	0.013000 
2017-03-28	600877	中国嘉陵	0.025000 
2017-03-28	600879	航天电子	0.063000 
2017-03-28	600880	博瑞传播	0.029000 
2017-03-28	600881	亚泰集团	0.050000 
2017-03-28	600882	广泽股份	0.014000 
2017-03-28	600883	博闻科技	0.010000 
2017-03-28	600884	杉杉股份	0.036000 
2017-03-28	600885	宏发股份	0.040000 
2017-03-28	600886	国投电力	0.131000 
2017-03-28	600887	伊利股份	0.503000 
2017-03-28	600888	新疆众和	0.018000 
2017-03-28	600889	南京化纤	0.012000 
2017-03-28	600890	中房股份	0.021000 
2017-03-28	600891	秋林集团	0.011000 
2017-03-28	600892	大晟文化	0.017000 
2017-03-28	600893	中航动力	0.120000 
2017-03-28	600894	广日股份	0.027000 
2017-03-28	600895	张江高科	0.065000 
2017-03-28	600896	览海投资	0.022000 
2017-03-28	600897	厦门空港	0.013000 
2017-03-28	600898	三联商社	0.016000 
2017-03-28	600900	长江电力	0.393000 
2017-03-28	600917	重庆燃气	0.010000 
2017-03-28	600958	东方证券	0.218000 
2017-03-28	600959	江苏有线	0.080000 
2017-03-28	600960	渤海活塞	0.015000 
2017-03-28	600961	株冶集团	0.017000 
2017-03-28	600962	国投中鲁	0.013000 
2017-03-28	600963	岳阳林纸	0.030000 
2017-03-28	600965	福成股份	0.021000 
2017-03-28	600966	博汇纸业	0.025000 
2017-03-28	600967	北方创业	0.045000 
2017-03-28	600969	郴电国际	0.017000 
2017-03-28	600970	中材国际	0.038000 
2017-03-28	600971	恒源煤电	0.017000 
2017-03-28	600973	宝胜股份	0.019000 
2017-03-28	600975	新五丰	0.013000 
2017-03-28	600976	健民集团	0.018000 
2017-03-28	600978	宜华生活	0.061000 
2017-03-28	600979	广安爱众	0.017000 
2017-03-28	600980	北矿科技	0.008000 
2017-03-28	600981	汇鸿集团	0.010000 
2017-03-28	600982	宁波热电	0.014000 
2017-03-28	600983	惠而浦	0.011000 
2017-03-28	600984	建设机械	0.016000 
2017-03-28	600985	雷鸣科化	0.012000 
2017-03-28	600986	科达股份	0.025000 
2017-03-28	600987	航民股份	0.018000 
2017-03-28	600988	赤峰黄金	0.031000 
2017-03-28	600990	四创电子	0.032000 
2017-03-28	600992	贵绳股份	0.015000 
2017-03-28	600993	马应龙	0.029000 
2017-03-28	600995	文山电力	0.020000 
2017-03-28	600997	开滦股份	0.021000 
2017-03-28	600998	九州通	0.045000 
2017-03-28	600999	招商证券	0.177000 
2017-03-28	601000	唐山港	0.047000 
2017-03-28	601001	大同煤业	0.025000 
2017-03-28	601002	晋亿实业	0.021000 
2017-03-28	601003	柳钢股份	0.012000 
2017-03-28	601005	重庆钢铁	0.023000 
2017-03-28	601006	大秦铁路	0.190000 
2017-03-28	601007	金陵饭店	0.016000 
2017-03-28	601008	连云港	0.014000 
2017-03-28	601009	南京银行	0.204000 
2017-03-28	601010	文峰股份	0.031000 
2017-03-28	601011	宝泰隆	0.028000 
2017-03-28	601012	隆基股份	0.080000 
2017-03-28	601015	陕西黑猫	0.013000 
2017-03-28	601016	节能风电	0.016000 
2017-03-28	601018	宁波港	0.097000 
2017-03-28	601020	华钰矿业	0.009000 
2017-03-28	601021	春秋航空	0.042000 
2017-03-28	601028	玉龙股份	0.019000 
2017-03-28	601038	一拖股份	0.010000 
2017-03-28	601058	赛轮金宇	0.047000 
2017-03-28	601069	西部黄金	0.019000 
2017-03-28	601088	中国神华	0.154000 
2017-03-28	601098	中南传媒	0.057000 
2017-03-28	601099	太平洋	0.167000 
2017-03-28	601100	恒立液压	0.014000 
2017-03-28	601101	昊华能源	0.016000 
2017-03-28	601106	中国一重	0.055000 
2017-03-28	601107	四川成渝	0.015000 
2017-03-28	601111	中国国航	0.093000 
2017-03-28	601113	华鼎股份	0.012000 
2017-03-28	601116	三江购物	0.027000 
2017-03-28	601117	中国化学	0.073000 
2017-03-28	601118	海南橡胶	0.040000 
2017-03-28	601126	四方股份	0.025000 
2017-03-28	601127	小康股份	0.021000 
2017-03-28	601137	博威合金	0.008000 
2017-03-28	601139	深圳燃气	0.018000 
2017-03-28	601155	新城控股	0.063000 
2017-03-28	601158	重庆水务	0.022000 
2017-03-28	601166	兴业银行	1.026000 
2017-03-28	601168	西部矿业	0.069000 
2017-03-28	601169	北京银行	0.562000 
2017-03-28	601177	杭齿前进	0.010000 
2017-03-28	601179	中国西电	0.057000 
2017-03-28	601186	中国铁建	0.280000 
2017-03-28	601188	龙江交通	0.014000 
2017-03-28	601198	东兴证券	0.099000 
2017-03-28	601199	江南水务	0.014000 
2017-03-28	601208	东材科技	0.016000 
