时间,前流通盘,后流通盘,前总股本,后总股本
2004/2/10,14412584,19527917,55773762.7,64255858.9
2004/2/9,14412584,19527917,55773762.7,64255858.9
2004/2/6,14412584,19527917,55773762.7,64255858.9
2004/2/5,14412584,19527917,55773762.7,64255858.9
2004/2/4,14409834,19527625.8,55767129.6,64255858.9
2004/2/3,14406615.1,19526061.7,55763910.7,64254294.8
2004/2/2,14406615.1,19526061.7,55763910.7,64254294.8
2004/1/30,14406615.1,19526061.7,55763910.7,64254294.8
2004/1/29,14400615.1,19518081.7,55748910.7,64239294.8
2004/1/16,14400615.1,19518081.7,55748910.7,64239294.8
2004/1/15,14399606,19518076.8,55748910.7,64207654.8
2004/1/14,14392106,19508176.8,55730314.1,64189058.2
2004/1/13,14392106,19508176.8,55730314.1,64189058.2
2004/1/12,14368660.6,19499991.5,55706869.1,64180872.2
2004/1/9,14367460.6,19498982.4,55695878,64180872.2
2004/1/8,14367460.6,19498982.4,55695878,64180872.2
2004/1/7,14367460.6,19498982.4,55695878,64180872.2
2004/1/6,14362460.6,19492982.4,55680878,64162872.2
2004/1/5,14362460.6,19492982.4,55680878,64162872.2
2004/1/2,14362460.6,19492982.4,55680878,64162872.2
2003/12/31,14362460.6,19492982.4,55680878,64162872.2
2003/12/30,14320615.1,19461589.3,55607206.2,64131479.9
2003/12/29,14316615.1,19457589.3,55597206.2,64121947.4
2003/12/26,14314320.1,19455294.3,55592274.4,64119652.4
2003/12/25,14314092.9,19439561.2,55592047.4,64076919.4
2003/12/24,14314090.6,19439334,55592044.4,64076692.4
2003/12/23,14307590.6,19422601.2,55580472.4,64052838.2
2003/12/22,14297986.1,19414920.3,55548919.9,64052838.2
2003/12/19,14297986.1,19414920.3,55548919.9,64052838.2
2003/12/18,14297986.1,19414920.3,55548919.9,64052838.2
2003/12/17,14297986.1,19414920.3,55548919.9,64052838.2
2003/12/16,14297986.1,19414920.3,55548919.9,64052838.2
2003/12/15,14296286.1,19412370.3,55542119.9,64042638.2
2003/12/12,14296286.1,19412370.3,55542119.9,64042638.2
2003/12/11,14296286.1,19412370.3,55542119.9,64042638.2
2003/12/10,14296286.1,19412370.3,55542119.9,64042638.2
2003/12/9,14292786.1,19407820.3,55531794.9,64032313.2
2003/12/8,14292786.1,19407820.3,55531794.9,64032313.2
2003/12/5,14292786.1,19407820.3,55531794.9,64032313.2
2003/12/4,14290486.5,19395785.7,55514784.8,64020313.2
2003/12/3,14288652.3,19395821.5,55511076.3,64020313.2
2003/12/2,14282652.3,19387721.5,55495022.2,64004259.1
2003/12/1,14282652.3,19387721.5,55495022.2,64004259.1
2003/11/28,14282652.3,19387721.5,55495022.2,64004259.1
2003/11/27,14282652.3,19387721.5,55495022.2,64004259.1
2003/11/26,14279652.3,19382321.5,55487022.2,63989859.1
2003/11/25,14279652.3,19382321.5,55487022.2,63989859.1
2003/11/24,14278024,19368440.9,55485394.2,63975978.1
2003/11/21,14278024,19368440.9,55485394.2,63975978.1
2003/11/20,14271817.6,19358747.1,55462013.6,63959459.7
2003/11/19,14271817.6,19358747.1,55462013.6,63959459.7
2003/11/18,14271817.6,19358747.1,55462013.6,63959459.7
2003/11/17,14038297.6,19085422.1,54675446.7,63140785.7
2003/11/14,14038297.6,19085422.1,54675446.7,63140785.7
2003/11/13,14038297.6,19085422.1,54675446.7,63140785.7
2003/11/12,14038297.6,19085422.1,54675446.7,63140785.7
2003/11/11,14038297.6,19085422.1,54675446.7,63140785.7
2003/11/10,14037000.1,19085419.6,54675446.7,63140785.7
2003/11/7,14034500.1,19080419.6,54667710,63125312.3
2003/11/6,14034266.1,19080419.6,54663923,63115312.3
2003/11/5,14031266.1,19077239.6,54656923,63108312.3
2003/11/4,14031266.1,19077239.6,54656923,63108312.3
2003/11/3,14031266.1,19077239.6,54656923,63108312.3
2003/10/31,14031266.1,19077239.6,54656923,63108312.3
2003/10/30,14031266.1,19077239.6,54656923,63108312.3
2003/10/29,14031266.1,19077239.6,54656923,63108312.3
2003/10/28,14007266.1,19045559.6,54500573,62951962.3
2003/10/27,14007266.1,19045559.6,54500573,62951962.3
2003/10/24,14006276.1,19043977.6,54497785.2,62951962.3
2003/10/23,14000014.6,19039016.3,54497785.2,62938559.9
2003/10/22,13998857.9,19035851,54497785.2,62932070.9
2003/10/21,13996385.2,19031618.6,54497785.3,62919926.2
2003/10/20,13984496.9,19007152.7,54467897,62859208.4
2003/10/17,13984496.9,19007152.7,54467897,62859208.4
2003/10/16,13983373.7,19005697.5,54466773.8,62855161.2
2003/10/15,13978623.7,18997747.5,54453473.8,62832571.2
2003/10/14,13978623.7,18997747.5,54453473.8,62832571.2
2003/10/13,13978623.7,18997747.5,54453473.8,62832571.2
2003/10/10,13978623.7,18997747.5,54453473.8,62832571.2
2003/10/9,13964884.6,18985165.9,54409721.2,62792460.8
2003/10/8,13961884.6,18979765.9,54402639.7,62779714.1
2003/9/30,13961884.6,18979765.9,54402639.7,62779714.1
2003/9/29,13938412,18966853.9,54305895,62751801.9
2003/9/26,13938181.6,18966318.2,54305895,62749944.3
2003/9/25,13937049.7,18964630.7,54301395,62743194.3
2003/9/24,13937049.7,18956222.7,54276995,62743194.3
2003/9/23,13934049.7,18950222.7,54269363.9,62728858.3
2003/9/22,13934049.7,18950222.7,54269363.9,62728858.3
2003/9/19,13934049.7,18950222.7,54269363.9,62728858.3
2003/9/18,13932399.7,18946572.3,54263033.9,62728858.3
2003/9/17,13928399.7,18941292.3,54250664.1,62716488.5
2003/9/16,13928399.7,18928949.4,54250664.1,62688548.5
2003/9/15,13928399.7,18928949.4,54250664.1,62688548.5
2003/9/12,13913399.7,18907649.4,54187164.1,62625048.5
2003/9/11,13813399.7,18787649.4,53837164.1,62205048.5
2003/9/10,13813399.7,18787649.4,53837164.1,62205048.5
2003/9/9,13810159.7,18783714.9,53830235.1,62205048.5
2003/9/8,13806559.7,18781914.9,53821235.1,62203098.5
2003/9/5,13806559.7,18781914.9,53821235.1,62203098.5
2003/9/4,13792512.5,18767689.9,53782193.1,62184098.5
2003/9/3,13788612.5,18759733.9,53770204.8,62184098.5
2003/9/2,13783612.5,18751233.9,53753174.8,62163568.5
2003/9/1,13783612.5,18751233.9,53753174.8,62163568.5
2003/8/29,13783612.5,18751233.9,53753174.8,62163568.5
2003/8/28,13778812.5,18744312.3,53740874.8,62149146.9
2003/8/27,13772812.5,18736812.3,53724874.8,62133146.9
2003/8/26,13772812.5,18736812.3,53724874.8,62133146.9
2003/8/25,13770172.5,18733895.8,53724874.8,62133146.9
2003/8/22,13770172.5,18733895.8,53724874.8,62133146.9
2003/8/21,13764130.3,18718445.7,53712262.8,62120534.9
2003/8/20,13744690.3,18694125.3,53647915.2,62069647.1
2003/8/19,13744690.3,18694125.3,53647915.2,62069647.1
2003/8/18,13744034.4,18692682.4,53646210.1,62065895.8
2003/8/15,13738204.2,18674662.6,53642587.8,62026973.6
2003/8/14,13727265.4,18654632.8,53615778.4,61979551.1
2003/8/13,13711146.5,18638666.2,53572928.4,61951551.1
2003/8/12,13711146.5,18638666.2,53572928.4,61951551.1
2003/8/11,13711146.5,18637104.4,53569550.6,61951551.1
2003/8/8,13707131.9,18630096.1,53563445.2,61940309.2
2003/8/7,13678855.8,18592797.7,53458169.2,61834635.2
2003/8/6,13675775.8,18587277.7,53447086.4,61820972
2003/8/5,13675775.8,18587277.7,53447086.4,61820972
2003/8/4,13675775.8,18587277.7,53447086.4,61820972
2003/8/1,13672714.5,18568909.8,53437027.6,61760618.8
2003/7/31,13667014.5,18557509.8,53414327.6,61715218.8
2003/7/30,13647958.7,18551509.8,53403327.6,61418719.1
2003/7/29,13645483.7,18550222.8,53393983.2,61417432.1
2003/7/28,13639142.1,18540403.4,53388668.2,61401832.1
2003/7/25,13637674.8,18539267.6,53385373.4,61399282.7
2003/7/24,13535474.8,18436531.6,52945755.4,60961864.7
2003/7/23,13526668.7,18421258.1,52920710.8,60937292.1
2003/7/22,13521828.7,18414478,52903213.3,60918999.4
2003/7/21,13502428.3,18375735.1,52868342.1,60853826.5
2003/7/18,13480997.2,18322272.9,52820012.6,60775568.6
2003/7/17,13476079,18311977,52807376,60755030.8
2003/7/16,13462058.3,18282451,52779049.3,60701474
2003/7/15,13455687.8,18275374.4,52767469,60701474
2003/7/14,13453932.8,18270370.3,52762955.8,60696469.9
2003/7/11,13427048.7,18237712.4,52713528.5,60654317.3
2003/7/10,13420016.1,18225049.4,52690714.2,60617151.5
2003/7/9,13406626,18197999.3,52666629,60556135.8
2003/7/8,13385883.6,18185241.7,52640886.6,60543378.2
2003/7/7,13376962.4,18175718.4,52633886.6,60541368.2
2003/7/4,13372787,18171504.9,52626715.6,60531489.7
2003/7/3,13368787,18166184.9,52617715.6,60522489.7
2003/7/2,13357438.3,18149213.5,52571574.7,60475413.4
2003/7/1,13355155.6,18144980.3,52571574.7,60475413.4
2003/6/30,13352866.5,18139485.8,52566227.8,60469809.9
2003/6/27,13340953.4,18124951.9,52557609.1,60442271.7
2003/6/26,13331953.4,18112981.9,52536109.1,60420771.7
2003/6/25,13328625.8,18106816.3,52527204.2,60404142.3
2003/6/24,13322609,18099256.3,52524315,60394675.3
2003/6/23,13314581.9,18090804.5,52515874.7,60383840.3
2003/6/20,13277654.6,18048872.6,52478652.5,60359519.8
2003/6/19,13256199.4,18037175.6,52426535.7,60349704.2
2003/6/18,13224279.9,17997190.5,52385246.8,60277131.7
2003/6/17,13209143.9,17978406.2,52332521.3,60233419.8
2003/6/16,13209148.8,17977305.8,52327828.5,60231049.8
2003/6/13,12969194.4,17807882.4,52303395.9,60043782
2003/6/12,12963215.1,17805754.4,52298549.9,60037503.8
2003/6/11,12948723.1,17805265.7,52240808.7,60037014.8
2003/6/10,12932330.2,17778755,52192959.7,60010075.8
2003/6/9,12916984.4,17759912.3,52155419.1,59968476.5
2003/6/6,12905129.2,17747040.4,52120049.1,59934219.7
2003/6/5,12898689.2,17720014,52108929.8,59869867.9
2003/6/4,12886984.3,17712076.7,52091244,59855809.7
2003/6/3,12886984.3,17712076.7,52091244,59855809.7
2003/6/2,12873654.5,17693680.9,52044167.3,59822763.5
2003/5/30,12850366.4,17670843.8,52001423.6,59786501.4
2003/5/29,12833506.1,17637174.4,51972186,59746998.5
2003/5/28,12824993.7,17627593,51950598.3,59731505.7
2003/5/27,12821732.7,17619811.6,51943579.5,59714835.7
2003/5/26,12818895.4,17612245.6,51941599.5,59705033.8
2003/5/23,12817840.6,17611071.6,51939241,59702439.3
2003/5/22,12816340.6,17609271.6,51935091,59697459.3
2003/5/21,12763580.9,17575117.4,51828186,59656660.5
2003/5/20,12753250.9,17561013.1,51812402,59633279.9
2003/5/19,12751111.1,17557521.2,51812402,59629788
2003/5/16,12746951.1,17529568.9,51808902,59571546.1
2003/5/15,12738271.1,17520330.3,51787274,59558172.2
2003/5/14,12738271.1,17520330.3,51787274,59558172.2
2003/5/13,12738271.1,17520330.3,51787274,59558172.2
2003/5/12,12738271.1,17520330.3,51787274,59558172.2
2003/4/30,12736134.5,17517882.2,51787274,59558172.2
2003/4/29,12727434.5,17505314.3,51770069,59531267.5
2003/4/28,12725634.5,17502584.3,51768089,59531267.5
2003/4/25,12671006.2,17436246.1,51647575.1,59395233.8
2003/4/24,12667955.2,17428330.8,51644528.9,59377227.2
2003/4/23,12667955.2,17428330.8,51644528.9,59377227.2
2003/4/22,12663327.7,17424620.1,51631388.9,59366715.2
2003/4/21,12646135.7,17401762.2,51576358.7,59301885.7
2003/4/18,12633773.3,17396207,51566235.7,59297431.7
2003/4/17,12633773.3,17396207,51566235.7,59297431.7
2003/4/16,12629019.5,17389477.3,51561765.4,59279530.4
2003/4/15,12628265.7,17388493.9,51560083.9,59279530.4
2003/4/14,12622315.7,17380203.9,51548083.9,59261380.4
2003/4/11,12615490.7,17364506.4,51514343.9,59183778.4
2003/4/10,12615490.7,17364506.4,51514343.9,59183778.4
2003/4/9,12613090.7,17361842.4,51514343.9,59183778.4
2003/4/8,12613090.7,17361842.4,51514343.9,59183778.4
2003/4/7,12606590.7,17353457.4,51495843.9,59165278.4
2003/4/4,12596054.7,17345092.8,51486543.9,59160106.6
2003/4/3,12596054.7,17345092.8,51486543.9,59160106.6
2003/4/2,12596054.7,17345092.8,51486543.9,59160106.6
2003/4/1,12596054.7,17345092.8,51486543.9,59160106.6
2003/3/31,12593054.7,17340592.8,51478211.4,59147607.8
2003/3/28,12592204.2,17339475.8,51478185.9,59144510.4
2003/3/27,12587704.2,17333625.8,51466325.9,59132650.4
2003/3/26,12587704.2,17333625.8,51466325.9,59132650.4
2003/3/25,12583626.6,17330902.5,51466325.9,59129627.1
2003/3/24,12573626.6,17318902.5,51441325.9,59099627.1
2003/3/21,12573626.6,17318902.5,51441325.9,59099627.1
2003/3/20,12573626.6,17318902.5,51441325.9,59099627.1
2003/3/19,12573626.6,17318902.5,51441325.9,59099627.1
2003/3/18,12573626.6,17318902.5,51441325.9,59099627.1
2003/3/17,12573626.6,17318902.5,51441325.9,59099627.1
2003/3/14,12572194.7,17314067.3,51436842.7,59094791.9
2003/3/13,12572194.7,17314067.3,51436842.7,59094791.9
2003/3/12,12572194.7,17314067.3,51436842.7,59094791.9
2003/3/11,12572194.7,17314067.3,51436842.7,59094791.9
2003/3/10,12569594.7,17308867.3,51426740.7,59074587.9
2003/3/7,12569594.7,17308867.3,51426740.7,59074587.9
2003/3/6,12569594.7,17308867.3,51426740.7,59074587.9
2003/3/5,12564094.7,17303137.1,51410914.7,59058761.9
2003/3/4,12564094.7,17303137.1,51410914.7,59058761.9
2003/3/3,12560594.7,17296837.1,51400914.7,59040761.9
2003/2/28,12560594.7,17296837.1,51400914.7,59040761.9
2003/2/27,12560594.7,17296837.1,51400914.7,59040761.9
2003/2/26,12560594.7,17296837.1,51400914.7,59040761.9
2003/2/25,12554294.7,17289214.1,51375914.7,59015761.9
2003/2/24,12554294.7,17289214.1,51375914.7,59015761.9
2003/2/21,12554294.7,17289214.1,51375914.7,59015761.9
2003/2/20,12553370.7,17288554.1,51375914.7,59015761.9
2003/2/19,12547370.7,17280154.1,51356505.4,58993952.6
2003/2/18,12547370.7,17280154.1,51356505.4,58993952.6
2003/2/17,12547370.7,17280154.1,51356505.4,58993952.6
2003/2/14,12547370.7,17280154.1,51356505.4,58993952.6
2003/2/13,12547370.7,17280154.1,51356505.4,58993952.6
2003/2/12,12547370.7,17280154.1,51356505.4,58993952.6
2003/2/11,12540370.7,17268254.1,51333505.4,58954852.6
2003/2/10,12540370.7,17268254.1,51333505.4,58954852.6
2003/1/29,12540370.7,17268254.1,51333505.4,58954852.6
2003/1/28,12540370.7,17268254.1,51333505.4,58954852.6
2003/1/27,12537370.7,17265118.9,51325096.5,58946443.7
2003/1/24,12532370.7,17262483.5,51306096.5,58946443.7
2003/1/23,12532370.7,17262483.5,51306096.5,58946443.7
2003/1/22,12527370.7,17255483.5,51289665.5,58923440.3
2003/1/21,12527370.7,17255483.5,51289665.5,58923440.3
2003/1/20,12527370.7,17255483.5,51289665.5,58923440.3
2003/1/17,12527370.7,17255483.5,51289665.5,58923440.3
2003/1/16,12527370.7,17255483.5,51289665.5,58923440.3
2003/1/15,12527370.7,17255483.5,51289665.5,58923440.3
2003/1/14,12527370.7,17255483.5,51289665.5,58923440.3
2003/1/13,12522870.7,17247383.5,51278585.5,58903496.3
2003/1/10,12522870.7,17247383.5,51278585.5,58903496.3
2003/1/9,12522870.7,17247383.5,51278585.5,58903496.3
2003/1/8,12522870.7,17247383.5,51278585.5,58903496.3
2003/1/7,12522870.7,17247383.5,51278585.5,58903496.3
2003/1/6,12497870.7,17217383.5,51112724.5,58737635.3
2003/1/3,12457870.7,17163383.5,50864574.5,58489485.3
2003/1/2,12437870.7,17133383.5,50744074.5,58459485.3
2002/12/31,12437870.7,17133383.5,50744074.5,58459485.3
2002/12/30,12435433.7,17133352.2,50739855.9,58459460.3
2002/12/27,12433710.1,17131634.4,50738131.9,58459460.3
2002/12/26,12433710.1,17131634.4,50738131.9,58459460.3
2002/12/25,12427710.1,17124074.4,50722158.4,58443486.8
2002/12/24,12427710.1,17124074.4,50722158.4,58443486.8
2002/12/23,12427710.1,17124074.4,50722158.4,58443486.8
2002/12/20,12427710.1,17124074.4,50722158.4,58443486.8
2002/12/19,12427310.1,17123944.4,50722158.4,58443486.8
2002/12/18,12423810.1,17116944.4,50713643.6,58426457.2
2002/12/17,12423810.1,17116944.4,50713643.6,58426457.2
2002/12/16,12423810.1,17116944.4,50713643.6,58426457.2
2002/12/13,12423810.1,17116944.4,50713643.6,58426457.2
2002/12/12,12423810.1,17116944.4,50713643.6,58426457.2
2002/12/11,12423810.1,17116944.4,50713643.6,58426457.2
2002/12/10,12423810.1,17116944.4,50713643.6,58426457.2
2002/12/9,12418810.1,17109444.4,50698643.6,58403957.2
2002/12/6,12418810.1,17109444.4,50698643.6,58403957.2
2002/12/5,12418810.1,17109444.4,50698643.6,58403957.2
2002/12/4,12418810.1,17109444.4,50698643.6,58403957.2
2002/12/3,12418810.1,17109444.4,50698643.6,58403957.2
2002/12/2,12418810.1,17109444.4,50698643.6,58403957.2
2002/11/29,12416310.1,17106119.4,50688689.6,58394003.2
2002/11/28,12415784.3,17104395.8,50686801,58392279.2
2002/11/27,12413365.1,17100066.2,50686801,58380382.5
2002/11/26,12408065.1,17093176.2,50673501,58367082.5
2002/11/25,12408065.1,17093176.2,50673501,58367082.5
2002/11/22,12408065.1,17093176.2,50673501,58367082.5
2002/11/21,12408065.1,17093176.2,50673501,58367082.5
2002/11/20,12408065.1,17093176.2,50673501,58367082.5
2002/11/19,12405065.1,17089726.2,50665241,58357583.4
2002/11/18,12405065.1,17089726.2,50665241,58357583.4
2002/11/15,12394065.1,17084777.4,50654241,58357583.4
2002/11/14,12394065.1,17084777.4,50654241,58357583.4
2002/11/13,12394065.1,17084777.4,50654241,58357583.4
2002/11/12,12394065.1,17084777.4,50654241,58357583.4
2002/11/11,12394065.1,17084777.4,50654241,58357583.4
2002/11/8,12391457.4,17082031.7,50646969.7,58350180.4
2002/11/7,12387457.4,17076831.7,50637969.7,58338480.4
2002/11/6,12384457.4,17070831.7,50625969.7,58314480.4
2002/11/5,12384457.4,17070831.7,50625969.7,58314480.4
2002/11/4,12384457.4,17070831.7,50625969.7,58314480.4
2002/11/1,12384457.4,17070831.7,50625969.7,58314480.4
2002/10/31,12380303.5,17065927.3,50615235.7,58300766.6
2002/10/30,12376303.5,17060727.3,50606235.7,58289066.6
2002/10/29,12376303.5,17060727.3,50606235.7,58289066.6
2002/10/28,12372303.5,17055527.3,50592235.7,58275066.6
2002/10/25,12372303.5,17055527.3,50592235.7,58275066.6
2002/10/24,12372303.5,17055527.3,50592235.7,58275066.6
2002/10/23,12363173.3,17042122.4,50568553.7,58246899.3
2002/10/22,12362175,17039959.6,50564588.6,58238308.4
2002/10/21,12362175,17039959.6,50564588.6,58238308.4
2002/10/18,12358906,17037298.9,50564588.6,58233728.4
2002/10/17,12356656,17035399.1,50557888.6,58233728.4
2002/10/16,12356656,17035399.1,50557888.6,58233728.4
2002/10/15,12356656,17035399.1,50557888.6,58233728.4
2002/10/14,12356656,17035399.1,50557888.6,58233728.4
2002/10/11,12356656,17035399.1,50557888.6,58233728.4
2002/10/10,12356656,17035399.1,50557888.6,58233728.4
2002/10/9,12354656,17031799.1,50552358.6,58223774.4
2002/10/8,12079656,16531799.1,48582698.6,56254114.4
2002/9/27,12079656,16531799.1,48582698.6,56254114.4
2002/9/26,12075957.3,16525632.6,48576568.6,56239208.9
2002/9/25,12022257.9,16455044.4,48502068.6,56144048.9
2002/9/24,12022257.9,16455044.4,48502068.6,56144048.9
2002/9/23,12022257.9,16455044.4,48502068.6,56144048.9
2002/9/20,12017426.3,16451452.4,48494111.1,56138251.2
2002/9/19,12017426.3,16451452.4,48494111.1,56138251.2
2002/9/18,12014426.3,16447552.4,48486465.1,56128311.4
2002/9/17,12010426.3,16440752.4,48477285.1,56112705.4
2002/9/16,12010426.3,16440752.4,48477285.1,56112705.4
2002/9/13,12005920.9,16433036,48465628.5,56094860.4
2002/9/12,12005920.9,16433036,48465628.5,56094860.4
2002/9/11,11998920.9,16429636,48440863.7,56082831.7
2002/9/10,11995165.9,16423906.6,48429010.3,56072031.7
2002/9/9,11992165.9,16415806.6,48426010.3,56054031.7
2002/9/6,11992165.9,16415806.6,48426010.3,56054031.7
2002/9/5,11992165.9,16415806.6,48426010.3,56054031.7
2002/9/4,11989665.9,16412481.6,48418510.3,56046531.7
2002/9/3,11986305.9,16410588.6,48410628.6,56046531.7
2002/9/2,11985705.9,16409731.3,48408846.4,56046531.7
2002/8/30,11985705.9,16409731.3,48408846.4,56046531.7
2002/8/29,11977705.9,16392054.3,48388846.4,56006531.7
2002/8/28,11960975.8,16361154.8,48360885.2,55973393.6
2002/8/27,11945975.8,16337154.8,48295766.9,55869204.6
2002/8/26,11940866.2,16330991.6,48283075.4,55833663.3
2002/8/23,11923400.6,16322508.3,48265609.8,55825180
2002/8/22,11918400.6,16315008.3,48246609.8,55796680
2002/8/21,11908242.2,16303495.7,48212413.8,55796680
2002/8/20,11906306.5,16301172.9,48207984.6,55791365
2002/8/19,11905369.7,16300546.8,48205781.3,55789891
2002/8/16,11904025.7,16298866.8,48201556.4,55788203.8
2002/8/15,11887099.1,16278162.2,48156327.9,55739072.5
2002/8/14,11881199.1,16271164.2,48144242.9,55726482
2002/8/13,11873204.2,16260108,48122706.8,55715825.1
2002/8/12,11870372.2,16258408.8,48113739.2,55710444.5
2002/8/9,11863290.6,16247694.2,48086494.1,55696585
2002/8/8,11851260.6,16228171.4,48047662,55666982.2
2002/8/7,11843420.3,16222780.1,48035631.7,55660521.1
2002/8/6,11843420.3,16222780.1,48035631.7,55660521.1
2002/8/5,11824733.7,16209080.4,47997472.8,55630277
2002/8/2,11819733.7,16202580.4,47982472.8,55615277
2002/8/1,11819733.7,16202580.4,47982472.8,55615277
2002/7/31,11815053.7,16193073.4,47980456.1,55590798.2
2002/7/30,11810553.7,16189173.4,47974214.6,55578809.9
2002/7/29,11806052.7,16179916.8,47961533,55555983
2002/7/26,11780552.7,16154711.2,47812817,55391580.2
2002/7/25,11766577,16132695.4,47796711.2,55370379.9
2002/7/24,11755646.2,16109673.2,47778056.6,55323572.8
2002/7/23,11741833.4,16091833,47756380,55306856.7
2002/7/22,11728231.1,16066790.7,47734518.1,55244184.5
2002/7/19,11650780.8,15946719.3,47717768.1,55122384.8
2002/7/18,11641568.3,15929722.2,47690402.9,55077250
2002/7/17,11631670.8,15910223.7,47670902.9,55038568.9
2002/7/16,11617984.3,15900393.7,47624785.5,55014178.9
2002/7/15,11604956.9,15879903.7,47561057.8,54954687.7
2002/7/12,11588379.2,15858487.8,47534553.6,54939813.7
2002/7/11,11554914.8,15789802.8,47496466.3,54769504.1
2002/7/10,11541344.8,15775104.8,47469394,54734810.1
2002/7/9,11538045.2,15772444.8,47466394,54734810.1
2002/7/8,11523491.2,15753296.7,47443827.5,54659601.1
2002/7/5,11517927.9,15740861.4,47440310.5,54655238.6
2002/7/4,11515470.9,15737667.3,47437630.5,54655238.6
2002/7/3,11515340.8,15737578.7,47437500.5,54655149.6
2002/7/2,11504911.8,15724828.6,47413694.6,54612036.9
2002/7/1,11494511.8,15707705.4,47384894.6,54573213.7
2002/6/28,11479393.4,15642368.4,47367443.7,54506827.5
2002/6/27,11469285.6,15632872.6,47340421.7,54477096.6
2002/6/26,11459594.3,15618453.3,47325505,54446441.1
2002/6/25,11433642,15586119.6,47279745.5,54385442.4
2002/6/24,11423089.8,15571591.9,47241739.8,54360438.8
2002/6/21,11413370.5,15543946.8,47221654.8,54300497.4
2002/6/20,11396280,15526923.9,47209034,54270180.4
2002/6/19,11365228.1,15477126.4,47143565.5,54182478.6
2002/6/18,11344143.1,15452670.5,47082206.5,54112969
2002/6/17,11318036.9,15418988.3,46995909.2,53997424.9
2002/6/14,11285963.2,15394853.3,47286941,53972243.3
2002/6/13,11264248.9,15375679.1,47224746.7,53948470.2
2002/6/12,11246285.2,15351817.6,47170206.9,53895817.6
2002/6/11,11240525.5,15339345.7,47152966.5,53864379.4
2002/6/10,11238121.5,15335533.8,47148241.5,53858089.1
2002/6/7,11226697.5,15325681.1,47117357.7,53853049.1
2002/6/6,11224297.5,15321361.1,47114732.7,53853049.1
2002/6/5,11208864.1,15291100.2,47083153.9,53786361
2002/6/4,11190738.1,15284306.2,47056153.9,53775361
2002/6/3,11171809.1,15266150.2,47024494.5,53751540.4
2002/5/31,11163461.7,15257992.1,47004250.4,53727971.5
2002/5/30,11149419.9,15242189.5,46973463.3,53712290
2002/5/29,11140244.9,15227438.5,46956963.3,53682590
2002/5/28,11137444.9,15226638.5,46947807.3,53682590
2002/5/27,11133124.9,15212496.5,46934607.3,53670590
2002/5/24,11120810.2,15194544.3,46900193.7,53633379.7
2002/5/23,11104575.6,15184986.9,46875257.4,53621901.3
2002/5/22,11059039.7,15129675,46522689.4,53273994.4
2002/5/21,11046901.7,15116971.2,46473664.5,53255433.4
2002/5/20,11046146.2,15104351.5,46437994.3,53211893.2
2002/5/17,11029198.9,15093464.1,46414766.7,53192237.7
2002/5/16,11020403.9,15073269,46390021.9,53135380.5
2002/5/15,11013251.1,15066252.9,46372067.3,53130867.3
2002/5/14,11000747.3,15053501.5,46345163.3,53111615.9
2002/5/13,10986294.2,15044991.1,46303259.2,53111615.9
2002/5/10,10975581.6,15032134.9,46284049,53091377.2
2002/5/9,10964233.8,15017711.2,46225075.5,53031719.9
2002/5/8,10953362,14991043,46173746.2,52999423
2002/4/30,10953362,14991043,46173746.2,52999423
2002/4/29,10943104.5,14944038.5,46163178.7,52854037.8
2002/4/26,10943104.5,14944038.5,46163178.7,52854037.8
2002/4/25,10931954.3,14932427.3,46143546.9,52845011.5
2002/4/24,10928954.3,14928437.3,46133546.9,52835011.5
2002/4/23,10928954.3,14928437.3,46133546.9,52835011.5
2002/4/22,10925054.3,14923367.3,46129190.1,52820669.5
2002/4/19,10925053.6,14923366.8,46129189.4,52820669
2002/4/18,10923122.3,14915427.2,46109139.4,52807529
2002/4/17,10910122.3,14898527.2,46073139.4,52760729
2002/4/16,10910122.3,14898527.2,46073139.4,52760729
2002/4/15,10906972.3,14896232.2,46066370.4,52755797.2
2002/4/12,10899012.3,14887868.2,46043370.4,52731497.2
2002/4/11,10893012.3,14880308.2,46023362.4,52711489.2
2002/4/10,10892312.3,14880289.1,46020562.4,52711470.1
2002/4/9,10892312.3,14880289.1,46020562.4,52711470.1
2002/4/8,10742312.3,14700289.1,45449880.4,52026652.1
2002/4/5,10678226.1,14628797.1,45413219.2,51968910.9
2002/4/4,10678226.1,14628797.1,45413219.2,51968910.9
2002/4/3,10678226.1,14628797.1,45413219.2,51968910.9
2002/4/2,10678226.1,14628797.1,45413219.2,51968910.9
2002/4/1,10678226.1,14628797.1,45413219.2,51968910.9
2002/3/29,10678226.1,14628797.1,45413219.2,51968910.9
2002/3/28,10647883.4,14592744.1,45265880.2,51792463.9
2002/3/27,10643883.4,14586744.1,45251880.2,51771463.9
2002/3/26,10639001.9,14585312.2,45236596.5,51766980.7
2002/3/25,10635001.9,14581232.2,45222846.5,52138230.7
2002/3/22,10635001.9,14581232.2,45222846.5,52138230.7
2002/3/21,10635001.9,14581232.2,45222846.5,52138230.7
2002/3/20,10635001.9,14581232.2,45222846.5,52138230.7
2002/3/19,10635001.9,14581232.2,45222846.5,52138230.7
2002/3/18,10634161.9,14579958.2,45220630,52134869
2002/3/15,10581094.9,14505917.1,44876750,51787531.5
2002/3/14,10581094.9,14505917.1,44876750,51787531.5
2002/3/13,10581094.9,14505917.1,44876750,51787531.5
2002/3/12,10581094.9,14505917.1,44876750,51787531.5
